SZ921jmQRJsQJfmyW6Ep7g,Springvale Floral,springvale-floral-leesburg,False,-77.56952,39.11205,,3,5.0
prdoOLthoOjZXABR1szHYg,Loudoun D Floral,loudoun-d-floral-leesburg-2,False,-77.53473,39.13022,$$,17,4.5
OrauikkxGFBkZ9SXo7bBUQ,J Morris Flowers,j-morris-flowers-leesburg,False,-77.5614448,39.1142987,$$$,27,4.0
NzdiEprmsKLKyiX2c6jTEA,Jerry's Flowers & Gifts,jerrys-flowers-and-gifts-leesburg-3,False,-77.545801,39.125919,$$,20,3.5
6EkH2z4qSGe71HzFWuSJqw,CPK Floral Designs,cpk-floral-designs-leesburg,False,-77.5319442749023,39.1199073791504,,6,5.0
ckNBrg4msHdgS8YzzObNYQ,House Of Redman,house-of-redman-leesburg,False,-77.56784,39.11513,,1,5.0
B2cD-fbePBx3MKBkIOk0yA,Giant,giant-leesburg,False,-77.5527,39.1114,$$,10,4.0
3y3Hul-FWEfAg1bb1_t1uA,MyFlorist,myflorist-mclean,False,-77.22939,38.91984,$$,51,4.5
VhgVh1IBrDv55LnqedC63w,Many Projects Floral Design,many-projects-floral-design-aldie,False,-77.6512985229492,38.9784202575684,,8,5.0
luFh5q0ZN4eWu4d6FnApBQ,GardeLina Flowers,gardelina-flowers-sterling,False,-77.42234,39.03106,,34,4.5
Jnwaa2EQKa7-lEAWYJCe_g,Blooming Spaces,blooming-spaces-sterling,False,-77.412113,39.020839,$$,3,5.0
jKfHn2RTcUR9E61oUQ5tmQ,OpenBlooms,openblooms-chantilly-2,False,-77.47159,38.90343,,72,4.5
Gkrn1fYb9xoEbiqgdTzwEg,Tognoli Gifts,tognoli-gifts-gaithersburg,False,-77.2102685116502,39.15854745931231,,2,5.0
MdLI-viDL4povn55l8OHxA,Darling & Daughters Floral,darling-and-daughters-floral-laurel-2,False,-76.8746490478516,39.0993766784668,$$,6,5.0
qe48eamTQDUrKU-9RywK3g,York Flowers,york-flowers-washington-2,False,-77.0826405,38.9553399,$$,62,4.0
f4NcHeFlYbbLekrt0TsZnw,A Floral Event,a-floral-event-springfield,False,-77.23443,38.78873,,1,5.0
yj08e9jw60sLt8KxgaabnQ,Caruso Florist,caruso-florist-washington-2,False,-77.03923,38.90583,$$$,105,2.5
rgr2v4AJZiThXEXdO3KU5A,FLORA Roots & Stems,flora-roots-and-stems-alexandria,False,-77.05619,38.82371,,1,5.0
